	ser 	          0.005748188
	par 	          4.568436435
	par 	          4.568454694
	par 	          4.568399457
	par 	          5.658600294
	par 	          5.658614136
	par 	          5.658612886
	par 	          5.658479456
	par 	          5.658193388
	par 	          5.657904209
	par 	          5.657722127
	par 	          5.657561523
	par 	          5.657142640
	par 	          5.656095425
	par 	          5.656057885
	par 	          5.655413135
	par 	          5.654791555
	total 	          5.664743544
