	ser 	          0.005869472
	par 	         49.076364665
	par 	         55.150918175
	par 	         55.150947973
	par 	         55.150656381
	par 	         55.150653494
	par 	         55.150584021
	par 	         55.150449877
	par 	         55.148839666
	par 	         55.144814614
	par 	         55.143535256
	par 	         55.143484395
	par 	         55.138640573
	par 	         55.132847309
	par 	         55.132778671
	par 	         55.119981779
	par 	         55.094554900
	total 	         55.157284359
