	ser 	          0.007167464
	par 	        163.558674329
	par 	        168.726573757
	par 	        168.726576926
	par 	        168.726343424
	par 	        168.726330051
	par 	        168.726086823
	par 	        168.725802793
	par 	        168.725763195
	par 	        168.725616999
	par 	        168.725346092
	par 	        168.725078091
	par 	        168.724712522
	par 	        168.724186626
	par 	        168.723808077
	par 	        168.723619175
	par 	        168.722504820
	total 	        168.734136950
