	ser 	          0.005406182
	par 	         47.282666048
	par 	         47.282671214
	par 	         53.633032624
	par 	         53.633023210
	par 	         53.632958461
	par 	         53.632897556
	par 	         53.632862270
	par 	         53.632845956
	par 	         53.632798602
	par 	         53.632749790
	par 	         53.632729039
	par 	         53.632701465
	par 	         53.632657655
	par 	         53.632616623
	par 	         53.632602244
	par 	         53.632565664
	par 	         53.632526034
	par 	         53.632524162
	par 	         53.632493817
	par 	         53.632436742
	par 	         53.632399903
	par 	         53.632364855
	par 	         53.632331390
	par 	         53.632301183
	par 	         53.632267359
	par 	         53.632230391
	par 	         53.632188090
	par 	         53.632162957
	par 	         53.632137105
	par 	         53.632087944
	par 	         53.632065284
	par 	         53.632031046
	total 	         53.639170162
