	ser 	          0.006223519
	par 	         46.508352855
	par 	         53.829926947
	par 	         53.829918253
	par 	         53.829734491
	par 	         53.851404775
	par 	         53.851427205
	par 	         53.851372524
	par 	         53.851236631
	par 	         53.842526948
	par 	         53.841473161
	par 	         53.837517408
	par 	         53.837482378
	par 	         53.818547156
	par 	         53.818501430
	par 	         53.807606831
	par 	         53.793550342
	total 	         53.858335260
