	ser 	          0.005323568
	par 	         25.721059228
	par 	         26.646874273
	par 	         26.928761516
	par 	         34.875590215
	par 	         34.875604208
	par 	         34.875605267
	par 	         34.875597806
	par 	         34.875585218
	par 	         34.875520698
	par 	         34.874918896
	par 	         34.869804236
	par 	         34.863474112
	par 	         34.857157155
	par 	         34.857102201
	par 	         34.842303506
	par 	         34.828468806
	par 	         34.806125112
	par 	         34.806089586
	par 	         34.806072514
	par 	         34.806042131
	par 	         34.797603883
	par 	         34.779179458
	par 	         34.770198844
	par 	         34.745206254
	par 	         34.745178471
	par 	         34.745161740
	par 	         34.745140821
	par 	         34.745120338
	par 	         34.722298329
	par 	         34.722266984
	par 	         34.722240138
	par 	         34.722210666
	total 	         34.881701774
