	ser 	          0.005349337
	par 	          7.240891516
	par 	          7.407487956
	par 	          7.407505585
	par 	          9.286501144
	par 	          9.286486211
	par 	          9.286453890
	par 	          9.286437591
	par 	          9.286368252
	par 	          9.286334976
	par 	          9.286070614
	par 	          9.286040629
	par 	          9.276162219
	par 	          9.276114426
	par 	          9.266849648
	par 	          9.266799743
	par 	          9.249368424
	par 	          9.222833950
	par 	          9.222804652
	par 	          9.222770363
	par 	          9.222741315
	par 	          9.222716957
	par 	          9.222705244
	par 	          9.222693243
	par 	          9.222666345
	par 	          9.222620481
	par 	          9.222597160
	par 	          9.222574534
	par 	          9.222558106
	par 	          9.222533547
	par 	          9.222517437
	par 	          9.222491090
	par 	          9.222475568
	total 	          9.292567455
