	ser 	          0.008256495
	par 	         22.383758333
	par 	         29.343462278
	par 	         29.343479432
	par 	         29.343438865
	par 	         29.343430189
	par 	         29.343408123
	par 	         29.343154819
	par 	         29.343076244
	par 	         29.343055071
	par 	         29.342811953
	par 	         29.342019743
	par 	         29.341978570
	par 	         29.340156967
	par 	         29.339861076
	par 	         29.339865272
	par 	         29.339853190
	total 	         29.352159634
